cell_id,latitude,longitude,elevation,slope,aspect,hillshade,tri,tpi
34.75_-120.25,34.75,-120.25,235.58981323242188,11.492815017700195,166.97743225097656,187.4925994873047,5.723315238952637,2.401141881942749
34.75_-120.00,34.75,-120.0,799.92041015625,30.030765533447266,149.27806091308594,165.99107360839844,15.585559844970703,-8.204856872558594
34.75_-119.75,34.75,-119.75,991.53857421875,23.532682418823242,178.96498107910156,203.2875213623047,11.9842529296875,4.530714988708496
34.75_-119.50,34.75,-119.5,1434.9644775390625,15.85197925567627,169.43136596679688,163.2181854248047,8.193024635314941,-0.2170816957950592
34.75_-119.25,34.75,-119.25,1413.2113037109375,22.393165588378906,216.72035217285156,126.25434112548828,11.27175521850586,2.2523019313812256
34.75_-119.00,34.75,-119.0,2075.479248046875,15.619951248168945,209.54893493652344,141.5426025390625,7.270962238311768,3.8281826972961426
34.75_-118.75,34.75,-118.75,1270.8447265625,18.712133407592773,102.32171630859375,167.21253967285156,8.852640151977539,0.7175778150558472
34.75_-118.50,34.75,-118.5,915.7188110351562,1.8001526594161987,191.48086547851562,183.24839782714844,0.8506727814674377,0.039535000920295715
34.75_-118.25,34.75,-118.25,721.2809448242188,0.4308800995349884,222.3070068359375,179.87115478515625,0.25250571966171265,0.025189265608787537
34.75_-118.00,34.75,-118.0,714.3407592773438,0.5079968571662903,174.67019653320312,180.8502197265625,0.32945722341537476,0.002353436779230833
34.75_-117.75,34.75,-117.75,915.5602416992188,1.1359971761703491,136.46780395507812,181.1016845703125,0.5740442872047424,-0.17673778533935547
34.75_-117.50,34.75,-117.5,922.117919921875,3.693049430847168,196.95697021484375,185.5438995361328,1.78451669216156,-0.7308753132820129
34.75_-117.25,34.75,-117.25,775.6649780273438,0.9984837174415588,150.0299530029297,183.0364227294922,0.4782980680465698,-0.02351369336247444
34.75_-117.00,34.75,-117.0,890.9534301757812,0.9806477427482605,139.49427795410156,182.9893035888672,0.506198525428772,-0.018770355731248856
34.75_-116.75,34.75,-116.75,1274.951171875,8.167341232299805,149.38168334960938,172.54385375976562,3.5635242462158203,0.9699117541313171
34.75_-116.50,34.75,-116.5,687.470703125,2.602571725845337,190.9621124267578,184.6598663330078,1.2174479961395264,-0.021439185366034508
34.75_-116.25,34.75,-116.25,661.7987060546875,2.4519786834716797,274.523193359375,173.5624542236328,1.0913978815078735,-0.03653065860271454
34.75_-116.00,34.75,-116.0,730.1503295898438,7.724132537841797,138.97476196289062,187.3279571533203,3.784701347351074,-0.344986230134964
34.75_-115.75,34.75,-115.75,1068.367431640625,8.027640342712402,133.98777770996094,167.27574157714844,3.4613325595855713,-0.7294391989707947
34.75_-115.50,34.75,-115.5,765.1923828125,1.3100287914276123,156.93359375,181.10568237304688,0.5699462890625,-0.40167978405952454
34.75_-115.25,34.75,-115.25,534.7449951171875,0.9246091842651367,133.6103515625,179.9296417236328,0.4596540033817291,-0.010835938155651093
34.75_-115.00,34.75,-115.0,671.2662963867188,1.9622182846069336,269.22930908203125,176.09075927734375,0.7660497426986694,-0.1445775181055069
34.75_-114.75,34.75,-114.75,615.0098876953125,7.742847919464111,158.47337341308594,177.48448181152344,3.7923331260681152,-0.6694082617759705
35.00_-120.50,35.0,-120.5,44.07487487792969,0.31884345412254333,134.3404541015625,180.82142639160156,0.18046247959136963,0.04875827580690384
35.00_-120.25,35.0,-120.25,594.2440185546875,20.482990264892578,114.72358703613281,211.7268829345703,9.339956283569336,-0.34409013390541077
35.00_-120.00,35.0,-120.0,1360.1116943359375,29.64362144470215,237.23020935058594,134.781005859375,13.808884620666504,-2.4659409523010254
35.00_-119.75,35.0,-119.75,806.7977905273438,28.196495056152344,144.80679321289062,148.94378662109375,13.83315372467041,1.0509687662124634
35.00_-119.50,35.0,-119.5,858.0693969726562,3.663447380065918,262.7333984375,171.54443359375,1.737776756286621,-0.5589800477027893
35.00_-119.25,35.0,-119.25,361.2934875488281,2.5109522342681885,207.7332305908203,182.38356018066406,1.1349908113479614,-0.008583280257880688
35.00_-119.00,35.0,-119.0,443.9366455078125,12.48606014251709,255.0952606201172,150.03231811523438,6.191645622253418,-0.3677472174167633
35.00_-118.75,35.0,-118.75,566.7289428710938,19.190181732177734,133.11605834960938,194.94651794433594,9.792312622070312,-2.6843929290771484
35.00_-118.50,35.0,-118.5,2066.412353515625,19.732393264770508,208.52914428710938,132.73614501953125,9.35313892364502,9.988286018371582
35.00_-118.25,35.0,-118.25,937.0240478515625,1.1823968887329102,295.50030517578125,176.99119567871094,0.5163660049438477,0.05977090448141098
35.00_-118.00,35.0,-118.0,777.8449096679688,1.537221074104309,186.93563842773438,178.291015625,0.7221923470497131,-0.004803159739822149
35.00_-117.75,35.0,-117.75,710.2719116210938,0.869415819644928,160.66677856445312,180.42782592773438,0.5962733030319214,0.06975415349006653
