date,n_valid_pixels,n_fire_pixels_label,conf_max,conf_mean,conf_p90,t21_max,t21_mean,t21_p90,n_conf_ge_30,n_conf_ge_50,n_conf_ge_60,n_conf_ge_70,n_conf_ge_80,n_t21_ge_325,n_t21_ge_350,n_t21_ge_375,n_both_conf60_t21325,n_both_conf70_t21350
2020-08-31,1217568,1461,100.0,77.0780258178711,100.0,472.79998779296875,339.6370544433594,376.8999938964844,1369,1249,1129,1022,816,916,392,172,857,392
2020-09-01,1217568,1637,100.0,84.95479583740234,100.0,500.0,339.7472839355469,379.29998779296875,1578,1487,1391,1302,1179,1008,455,167,1003,455
2020-09-02,1217568,2018,100.0,79.93062591552734,100.0,450.70001220703125,338.6478271484375,370.3999938964844,1925,1793,1641,1468,1239,1314,518,192,1246,518
2020-09-03,1217568,1908,100.0,80.61687469482422,100.0,465.3999938964844,343.6727600097656,382.29998779296875,1819,1673,1531,1397,1256,1379,618,216,1284,618
2020-09-04,1217568,2253,100.0,81.78384399414062,100.0,500.0,351.5887145996094,404.3999938964844,2209,2080,1852,1716,1424,1754,886,463,1623,886
2020-09-05,1217568,2391,100.0,84.03461456298828,100.0,504.79998779296875,357.70037841796875,418.5,2316,2176,1971,1803,1600,1870,1095,619,1658,1087
2020-09-06,1217568,3134,100.0,85.61263275146484,100.0,469.3999938964844,349.7138366699219,397.79998779296875,3032,2823,2674,2535,2283,2246,1263,712,2149,1263
2020-09-07,1217568,3548,100.0,87.25904083251953,100.0,506.0,369.6839294433594,451.9297790527344,3475,3342,3151,2932,2687,3007,1830,1242,2809,1829
2020-09-08,1217568,5337,100.0,89.80525207519531,100.0,507.0,378.1725769042969,462.5,5194,4986,4824,4657,4312,4482,3171,2306,4412,3169
2020-09-09,1217568,7340,100.0,88.7423324584961,100.0,505.70001220703125,363.8190002441406,442.8999938964844,7006,6700,6484,6166,5889,5441,3579,2399,5347,3572
2020-09-10,1217568,4435,100.0,82.02372741699219,100.0,476.3999938964844,338.84942626953125,379.5,4200,3863,3602,3280,2889,2694,1188,549,2634,1188
2020-09-11,1217568,3283,100.0,72.91608428955078,100.0,471.29998779296875,332.18023681640625,373.3999938964844,2944,2541,2248,1996,1626,1486,677,307,1393,677
2020-09-12,1217568,3667,100.0,77.04946899414062,100.0,503.70001220703125,340.90045166015625,391.29998779296875,3457,3137,2807,2414,1994,2215,998,505,2093,998
2020-09-13,1217568,3815,100.0,80.90629577636719,100.0,500.0,350.7100830078125,417.6000061035156,3689,3382,3153,2862,2385,2681,1418,826,2546,1418
2020-09-14,1217568,3979,100.0,82.42259979248047,100.0,505.3999938964844,354.29266357421875,413.5398864746094,3814,3505,3271,3018,2631,2828,1733,998,2702,1733
2020-09-15,1217568,3458,100.0,75.85395812988281,100.0,503.79998779296875,341.2677001953125,392.70001220703125,3185,2852,2564,2259,1929,2150,961,450,2017,961
2020-09-16,1217568,3453,100.0,79.66724395751953,100.0,506.3999938964844,350.6878662109375,405.70001220703125,3296,3002,2679,2419,2110,2368,1223,781,2239,1223
2020-09-17,1217568,3114,100.0,80.64692687988281,100.0,503.20001220703125,342.84942626953125,393.65997314453125,2962,2659,2502,2209,1933,1957,967,563,1880,967
2020-09-18,1217568,1419,100.0,75.14598083496094,100.0,500.0,342.0472717285156,395.25982666015625,1324,1176,1043,886,770,830,392,218,742,386
2020-09-19,1217568,1657,100.0,74.16053009033203,100.0,498.3999938964844,336.8677062988281,391.1000061035156,1545,1372,1162,1004,851,872,359,223,809,359
2020-09-20,1217568,1441,100.0,72.28313446044922,100.0,455.0,339.28924560546875,394.70001220703125,1316,1167,1006,831,678,838,337,217,782,337
2020-09-21,1217568,2441,100.0,78.1024169921875,100.0,505.1000061035156,345.00054931640625,392.8999938964844,2328,2092,1888,1690,1361,1556,822,434,1470,821
2020-09-22,1217568,1722,100.0,71.1271743774414,100.0,468.70001220703125,337.75689697265625,387.5,1575,1389,1182,1010,794,976,384,229,900,384
2020-09-23,1217568,1793,100.0,74.17890930175781,100.0,416.6000061035156,333.8388977050781,369.05999755859375,1687,1493,1293,1103,891,1034,381,109,964,381
2020-09-24,1217568,1203,100.0,71.344970703125,100.0,378.5,324.81640625,352.0,1092,949,795,695,574,502,147,14,480,147
2020-09-25,1217568,801,100.0,68.69538116455078,100.0,435.0,327.47979736328125,348.79998779296875,750,631,527,399,352,337,74,38,306,74
2020-09-26,1217568,638,100.0,62.070533752441406,99.0,372.6000061035156,319.25347900390625,341.0,578,430,371,251,178,212,22,0,205,22
2020-09-27,1217568,1923,100.0,76.27509307861328,100.0,472.5,343.7376708984375,385.0399475097656,1809,1665,1495,1257,962,1280,637,250,1202,637
2020-09-28,1217568,3288,100.0,86.38028717041016,100.0,504.29998779296875,358.7801208496094,433.6000061035156,3157,2988,2835,2695,2481,2483,1499,941,2437,1499
2020-09-29,1217568,2247,100.0,77.04316711425781,100.0,455.20001220703125,333.3370056152344,364.29998779296875,2091,1882,1727,1523,1260,1280,446,161,1220,446
2020-09-30,1217568,1825,100.0,77.65260314941406,100.0,477.0,338.93328857421875,377.20001220703125,1724,1607,1411,1232,1037,1167,512,203,1081,512
2020-10-01,1217568,1680,100.0,75.51547241210938,100.0,481.8999938964844,330.481689453125,357.29998779296875,1596,1408,1259,1063,882,917,232,44,870,232
2020-10-02,1217568,1552,100.0,74.85713958740234,100.0,398.29998779296875,329.7010803222656,356.79998779296875,1470,1317,1197,978,759,830,220,40,780,208
2020-10-03,1217568,1791,100.0,77.38431549072266,100.0,503.5,335.4997253417969,365.3999938964844,1681,1524,1395,1224,1015,954,393,128,927,392
2020-10-04,1217568,1336,100.0,70.15644073486328,100.0,462.79998779296875,328.07373046875,364.0,1197,1062,941,756,581,610,213,82,587,213
2020-10-05,1217568,1420,100.0,74.86842346191406,100.0,458.8999938964844,332.6090087890625,369.5,1331,1182,1049,913,688,690,250,122,651,250
2020-10-06,1217568,1328,100.0,68.39713287353516,100.0,500.0,330.79669189453125,370.3999938964844,1237,1041,828,738,521,595,218,97,557,218
2020-10-07,1217568,1248,100.0,80.76923370361328,100.0,475.1000061035156,341.87017822265625,387.6000061035156,1201,1114,1047,956,794,809,380,192,789,380
2020-10-08,1217568,554,100.0,64.53790283203125,89.0,344.3999938964844,315.9151611328125,334.1000061035156,519,420,338,253,134,142,0,0,133,0
2020-10-09,1217568,600,100.0,66.1816635131836,100.0,501.29998779296875,327.97967529296875,363.79998779296875,521,443,371,315,229,181,84,46,172,84
2020-10-10,1217568,228,100.0,61.85087585449219,87.0,367.6000061035156,319.68817138671875,342.3999938964844,209,149,125,78,71,55,7,0,55,7
2020-10-11,1217568,89,100.0,75.98876190185547,100.0,402.20001220703125,341.8505554199219,402.20001220703125,89,76,60,57,47,47,27,27,47,27
2020-10-12,1217568,491,100.0,72.41751861572266,100.0,501.29998779296875,337.0529479980469,396.20001220703125,474,445,389,318,169,199,78,61,199,78
2020-10-13,1217568,258,100.0,75.07364654541016,100.0,405.3999938964844,335.66741943359375,395.1000061035156,236,207,195,182,151,159,39,32,145,39
2020-10-14,1217568,389,100.0,74.70951080322266,100.0,505.5,351.2254638671875,408.70001220703125,376,310,262,238,202,214,164,93,211,164
2020-10-15,1217568,507,100.0,67.9625244140625,100.0,430.0,333.2412109375,376.3999938964844,444,352,287,269,231,223,114,63,223,114
2020-10-16,1217568,501,100.0,77.28543090820312,100.0,487.0,340.3317565917969,388.70001220703125,474,457,422,342,250,270,121,85,259,121
2020-10-17,1217568,299,100.0,69.22073364257812,100.0,407.0,333.2962951660156,379.79998779296875,272,225,199,153,133,173,62,31,171,62
2020-10-18,1217568,388,100.0,75.0078353881836,100.0,404.79998779296875,334.18658447265625,381.760009765625,378,348,290,221,196,216,75,51,203,75
2020-10-19,1217568,316,100.0,79.49366760253906,100.0,443.0,343.31744384765625,408.70001220703125,310,285,264,229,183,179,76,48,179,76
2020-10-20,1217568,277,100.0,73.71479797363281,100.0,460.70001220703125,340.7703857421875,382.79998779296875,252,220,199,159,151,179,79,46,168,72
2020-10-21,1217568,289,100.0,74.01038360595703,100.0,431.20001220703125,343.9228210449219,417.3999938964844,260,216,210,181,153,167,96,54,160,96
2020-10-22,1217568,157,100.0,65.41400909423828,100.0,378.20001220703125,332.10821533203125,363.15997314453125,138,116,90,63,53,86,38,5,79,38
2020-10-23,1217568,257,100.0,71.00396728515625,100.0,411.6000061035156,330.6610412597656,364.8999938964844,241,236,161,133,85,122,59,20,111,59
2020-10-24,1217568,163,100.0,68.83125305175781,100.0,381.3999938964844,331.2944641113281,378.3999938964844,156,140,95,84,38,62,21,21,42,21
2020-10-25,1217568,195,100.0,68.97872161865234,100.0,373.6000061035156,319.8897399902344,355.79998779296875,182,151,120,78,66,44,21,0,44,21
2020-10-26,1217568,620,100.0,79.09032440185547,100.0,466.1000061035156,348.4200134277344,400.20001220703125,588,535,487,451,351,438,261,109,396,261
2020-10-27,1217568,561,100.0,73.23172760009766,100.0,386.79998779296875,328.8345947265625,360.0,538,428,384,342,261,260,118,18,257,118
2020-10-28,1217568,611,100.0,70.24623107910156,98.0,374.6000061035156,322.4570007324219,345.8999938964844,586,495,422,339,213,205,48,0,205,48
2020-10-29,1217568,317,96.0,59.26262664794922,83.19998168945312,388.1000061035156,316.1669006347656,330.0999755859375,284,196,140,91,60,57,18,11,48,18
2020-10-30,1217568,407,100.0,65.09273529052734,91.0,364.79998779296875,319.41693115234375,338.1000061035156,364,310,273,194,113,75,23,0,73,23
2020-10-31,1217568,129,91.0,64.51162719726562,84.19999694824219,344.8999938964844,321.9186096191406,340.0,120,107,89,56,35,35,0,0,35,0
2020-11-01,1217568,290,100.0,71.3862075805664,92.0,371.3999938964844,320.35205078125,341.3999938964844,263,254,228,190,99,85,10,0,85,10
2020-11-02,1217568,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
2020-11-03,1217568,348,100.0,70.69540405273438,99.0,379.5,321.39654541015625,340.8999938964844,328,310,290,182,111,82,34,11,82,34
2020-11-04,1217568,183,100.0,72.7486343383789,99.0,358.70001220703125,321.56884765625,357.0,183,166,152,121,69,56,25,0,56,25
2020-11-05,1217568,296,97.0,65.95945739746094,87.0,353.20001220703125,318.4175720214844,334.1499938964844,293,235,168,138,102,82,7,0,82,7
2020-11-06,1217568,407,100.0,68.23587036132812,92.0,388.79998779296875,316.2193908691406,340.5,407,375,304,161,96,87,11,9,87,11
2020-11-07,1217568,50,65.0,53.380001068115234,65.0,311.79998779296875,308.9460144042969,311.79998779296875,50,39,21,0,0,0,0,0,0,0
2020-11-08,1217568,54,91.0,81.98148345947266,91.0,338.3999938964844,327.3278503417969,338.3999938964844,54,52,48,48,37,27,0,0,27,0
